,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
229,FDX25,0.4943521991149732,2,0.30927030302918096,11,0.6393897411866974,27,0.0,0.5,3,3,3101.2964
230,NCX42,0.4943521991149732,2,0.018117563946981878,14,0.570303533470516,27,0.0,0.5,3,3,4769.1254
231,FDG33,0.4943521991149732,1,0.4249847958659323,1,0.5907782056244865,27,0.0,0.5,3,3,3435.528
232,FDL56,0.5683239059243822,2,0.38379771052641803,16,0.23399904243831876,45,0.7083333333333334,0.5,2,1,1133.8574
233,FDF14,0.1783268830008931,2,0.08272054746161882,11,0.5137725892875334,35,0.7916666666666666,0.0,2,1,2603.278
234,NCD06,0.502828222685323,2,0.3024604624607375,14,0.059915517253088336,46,0.5,0.0,1,1,605.878
235,DRM47,0.4943521991149732,2,0.1326883711788548,5,0.6858900569783157,27,0.0,0.5,3,3,2293.0152
236,FDS46,0.4943521991149732,1,0.2519603006840493,15,0.3713446271281978,19,0.0,0.0,1,4,119.1782
237,FDB35,0.4611491515331944,1,0.1966107847771736,3,0.26184558129427027,13,0.08333333333333333,1.0,3,1,1929.4884
238,FDX21,0.4943521991149732,2,0.25748142424437354,15,0.3336236578856223,27,0.0,0.5,3,3,2074.6328
239,NCU05,0.4943521991149732,2,0.17799456823030335,9,0.20658799041080075,27,0.0,0.5,3,3,241.6854
240,NCR38,0.7558797261089609,2,0.34638191366955706,14,0.9341421673491841,45,0.7083333333333334,0.5,2,1,6795.1548
241,NCR18,0.6725215838047037,2,0.06274080063863392,14,0.048477409014662236,17,0.9166666666666666,0.5,2,1,639.168
242,NCU41,0.8511461744566835,2,0.15848480695637202,9,0.6829188992794518,35,0.7916666666666666,0.0,2,1,3248.4382
243,FDY56,0.7022923489133671,1,0.19112715920537496,16,0.833266270059559,17,0.9166666666666666,0.5,2,1,7222.5984
244,DRJ51,0.5683239059243822,2,0.26790404100907184,12,0.8394658028237884,35,0.7916666666666666,0.0,2,1,3225.1352
245,FDK21,0.19946412622804408,2,0.030483254976930725,15,0.9242456655053685,35,0.7916666666666666,0.0,2,1,3755.112
246,FDY25,0.4432866924679964,2,0.1033711897564241,11,0.6286443371432064,13,0.08333333333333333,1.0,3,1,3440.8544
247,FDU44,0.4522179220005954,1,0.177881510911805,16,0.5609766450026825,35,0.7916666666666666,0.0,2,1,974.7312
248,FDL43,0.33015778505507587,2,0.08254325877459935,7,0.1870853112754586,49,0.5833333333333334,0.5,1,1,535.969
249,FDF05,0.7707651086632926,2,0.08228875724065328,13,0.9813351873357374,17,0.9166666666666666,0.5,2,1,5259.82
250,DRF15,0.4943521991149732,2,0.1770859073740364,12,0.5124992359880203,19,0.0,0.0,1,4,306.268
251,FDL20,0.7469484965763621,2,0.3926346380290604,16,0.3442238996529688,18,1.0,0.5,3,2,1779.0176
252,FDV32,0.19231914260196487,2,0.27055041115201506,16,0.12801869622204565,49,0.5833333333333334,0.5,1,1,759.012
253,FDJ34,0.43137838642453114,1,0.2849584940447262,15,0.40187199913072413,13,0.08333333333333333,1.0,3,1,1877.556
254,FDG08,0.511759452217922,1,0.5045653024516377,16,0.5967205210222141,45,0.7083333333333334,0.5,2,1,3779.0808
255,FDQ04,0.4943521991149732,2,0.4518779336146622,13,0.04367432036889894,19,0.0,0.0,1,4,41.2796
256,FDW13,0.23489133670735338,2,0.29975976682524147,11,0.08422128503419377,17,0.9166666666666666,0.5,2,1,259.66200000000003
257,NCI17,0.2435248585888657,2,0.43638014955272153,9,0.2761096849554157,13,0.08333333333333333,1.0,3,1,193.082
258,FDY03,0.7767192616850254,1,0.23227256556413972,7,0.33799125970295213,45,0.7083333333333334,0.5,2,1,1687.8029999999999
259,FDS12,0.2706162548377493,2,0.5332163875601101,10,0.40851805445198264,17,0.9166666666666666,0.5,2,1,4655.9394
260,FDJ55,0.4909199166418577,1,0.07159567321569411,7,0.8261957636384628,13,0.08333333333333333,1.0,3,1,4950.8888
261,DRK01,0.18309020541827925,2,0.18591486876185148,8,0.27230066078547227,35,0.7916666666666666,0.0,2,1,1418.154
262,FDG28,0.28163143792795475,1,0.1509147627296962,13,0.9130978818192315,17,0.9166666666666666,0.5,2,1,1225.072
263,FDY38,0.5385531408157189,1,0.3636462111008005,12,0.8477986268158019,45,0.7083333333333334,0.5,2,1,5359.69
264,FDN01,0.25841024114319733,2,0.22091230419664307,2,0.6152291356817364,45,0.7083333333333334,0.5,2,1,1764.37
265,NCR54,0.7022923489133671,2,0.2755460482424747,14,0.6957644873649397,13,0.08333333333333333,1.0,3,1,2553.343
266,FDG29,0.7767192616850254,2,0.17127474232328718,13,0.051169277889832866,13,0.08333333333333333,1.0,3,1,1006.6896
267,FDG24,0.20363203334325689,2,0.044516979195175624,10,0.22892770069745802,13,0.08333333333333333,1.0,3,1,1081.925
268,FDG59,0.6725215838047037,2,0.1324005008810413,3,0.02303241448159241,17,0.9166666666666666,0.5,2,1,308.9312
269,FDM28,0.6635903542721047,2,0.13753800850807862,13,0.6255390528967939,13,0.08333333333333333,1.0,3,1,2516.724
270,FDW04,0.26376897886275674,1,0.17609225026507125,13,0.4140138472926812,46,0.5,0.0,1,1,1428.141
271,FDS26,0.9404584697826734,2,0.2722205546299041,12,0.9714386854919219,13,0.08333333333333333,1.0,3,1,2093.2752
272,FDQ56,0.1211670139922596,2,0.32129216911301706,16,0.230904793920502,13,0.08333333333333333,1.0,3,1,1929.4884
273,FDK51,0.9106877046740102,2,0.015938785864462988,12,0.9881153692045447,35,0.7916666666666666,0.0,2,1,5829.7448
274,FDL22,0.7320631140220304,2,0.11081357212075162,15,0.25534468824915624,46,0.5,0.0,1,1,2082.6224
275,FDH19,0.4943521991149732,2,0.10027146058849343,7,0.6022273495915083,27,0.0,0.5,3,3,7298.4996
276,FDY55,0.7261089610002976,2,0.24742622930032773,16,0.9559012285312635,13,0.08333333333333333,1.0,3,1,7452.9652
277,FDY03,0.7767192616850254,1,0.23311363320526118,7,0.3362934553036014,17,0.9166666666666666,0.5,2,1,450.0808
278,FDK21,0.19946412622804408,2,0.05103237193980145,15,0.9301879809030962,10,0.5416666666666666,0.5,3,4,500.6816
279,FDZ10,0.4943521991149732,2,0.13474237115695406,15,0.40285502787794825,27,0.0,0.5,3,3,3668.558
280,FDZ32,0.19231914260196487,1,0.11659300365368169,16,0.3052075056536886,18,1.0,0.5,3,2,736.3748
281,NCZ18,0.19470080381065794,2,0.566497582022267,14,0.9413468003178289,35,0.7916666666666666,0.0,2,1,6088.0752
282,NCF07,0.4943521991149732,2,0.09704123756785159,14,0.2958916529144511,27,0.0,0.5,3,3,2125.2336
283,DRE49,0.964275081869604,2,0.06507548740350785,8,0.5166096204388485,17,0.9166666666666666,0.5,2,1,2277.036
284,FDJ08,0.4943521991149732,2,0.59006671523723,16,0.6752787794823735,19,0.0,0.0,1,4,573.2538
285,FDT39,0.10151830902054182,1,0.03004360826657134,7,0.5086902118180768,35,0.7916666666666666,0.0,2,1,2267.049
286,FDE08,0.8124441798154212,2,0.2513803821413494,16,0.49271726802898497,10,0.5416666666666666,0.5,3,4,296.9468
287,NCD06,0.502828222685323,2,0.3036925609776552,14,0.06373557715162755,18,1.0,0.5,3,2,559.2719999999999
288,FDB57,0.9345043167609407,1,0.05725355438238206,16,0.8102228198493708,35,0.7916666666666666,0.0,2,1,5559.43
289,NCT54,0.24650193509973206,2,0.36456988759629266,14,0.2725799496091655,49,0.5833333333333334,0.5,1,1,1237.7222
290,DRF49,0.16165525454004165,2,0.21688200431151958,8,0.34916111484628076,45,0.7083333333333334,0.5,2,1,569.259
291,FDM25,0.4943521991149732,1,0.18384173610047252,2,0.6060363737614517,27,0.0,0.5,3,3,3866.9664
292,FDF20,0.49389699315272395,2,0.10136558636202117,16,0.709626211383439,45,0.7083333333333334,0.5,2,1,1379.5376
293,FDH27,0.15004465614766302,2,0.17839900995078584,12,0.47293530006994955,18,1.0,0.5,3,2,1869.5664
294,FDV60,0.4943521991149732,1,0.35565206870440286,10,0.7000089983633165,27,0.0,0.5,3,3,5499.508000000001
295,FDY59,0.21673116999106878,2,0.09577689394775887,10,0.2676427344158534,49,0.5833333333333334,0.5,1,1,925.462
296,FDK36,0.15093777910092288,2,0.021967566535969194,10,0.07051575902043476,35,0.7916666666666666,0.0,2,1,583.2408
297,NCM31,0.09169395653468293,2,0.24725595968619693,4,0.4674284715006554,46,0.5,0.0,1,1,1418.154
298,FDE33,0.8809169395653469,1,0.1520028621495377,16,0.2078723794389096,17,0.9166666666666666,0.5,2,1,942.7728
299,FDU36,0.09496874069663593,2,0.14090202632503743,10,0.2888321822219505,46,0.5,0.0,1,1,2364.9216
300,FDV13,0.4943521991149732,1,0.08367209926870457,11,0.24064509775957735,27,0.0,0.5,3,3,3251.7672
301,FDV20,0.4943521991149732,1,0.31884111799573717,16,0.39888980570326454,19,0.0,0.0,1,4,254.3356
302,NCQ54,0.7826734147067579,2,0.03818620177070167,14,0.5762237774110521,35,0.7916666666666666,0.0,2,1,5895.659000000001
303,FDO23,0.791604644239357,2,0.44770976452128025,6,0.2650849920882315,18,1.0,0.5,3,2,1134.5232
304,DRE60,0.28818100625186066,2,0.48618147659782623,8,0.8220853791876346,45,0.7083333333333334,0.5,2,1,7696.648
305,DRP47,0.6665674307829711,2,0.43058015716072656,5,0.930601396274338,17,0.9166666666666666,0.5,2,1,2775.7202
306,FDB21,0.1738612682345936,2,0.45318486671563185,16,0.8913277849085564,45,0.7083333333333334,0.5,2,1,5317.0788
307,FDR04,0.15004465614766302,2,0.0,13,0.2831801913765119,18,1.0,0.5,3,2,874.8612
308,FDX23,0.11253349211074727,2,0.09041589660382479,10,0.26041602999001695,46,0.5,0.0,1,1,1039.9796
309,FDX19,0.8660315570110152,2,0.2945133646010243,16,0.8650559596330026,35,0.7916666666666666,0.0,2,1,3038.0454
310,FDD40,0.9345043167609407,1,0.04503948446228182,12,0.6889953412247282,35,0.7916666666666666,0.0,2,1,3848.324
311,FDA01,0.6219112831199761,1,0.16558998757785492,11,0.11842355465911482,46,0.5,0.0,1,1,527.3136
312,FDS33,0.12593033640964574,1,0.37585869754241824,15,0.24559334868148508,46,0.5,0.0,1,1,2390.8878
313,FDM50,0.4943521991149732,1,0.09118236413751574,11,0.12280219220504045,27,0.0,0.5,3,3,1677.816
314,FDB29,0.7231318844894313,1,0.15946864954389667,13,0.34562034377143486,13,0.08333333333333333,1.0,3,1,801.6232
315,FDF46,0.14974694849657638,2,0.2858213497407365,15,0.3577842633905833,45,0.7083333333333334,0.5,2,1,1267.0174
316,FDA33,0.1146174456683537,2,0.10343965692988591,15,0.49540913690415556,45,0.7083333333333334,0.5,2,1,886.8456
317,FDC08,0.8600774039892825,1,0.5272803043279987,16,0.8360922654822784,10,0.5416666666666666,0.5,3,4,452.744
318,FDB53,0.5236677582613872,2,0.42551485310733955,13,0.4934210079525158,45,0.7083333333333334,0.5,2,1,3877.6192
319,FDY31,0.4943521991149732,2,0.13201306632849086,16,0.48961198378257237,27,0.0,0.5,3,3,4414.254
320,DRQ35,0.4943521991149732,2,0.12816020738793324,5,0.38688208408885627,27,0.0,0.5,3,3,5448.9072
321,FDX36,0.30604346531705867,1,0.39124918266626524,10,0.817706741641709,49,0.5833333333333334,0.5,1,1,4950.8888
322,DRD13,0.6219112831199761,2,0.1502997488225528,8,0.13296694714395343,17,0.9166666666666666,0.5,2,1,958.752
323,FDC52,0.39267639178326885,1,0.025356164811217632,12,0.5037419608961691,17,0.9166666666666666,0.5,2,1,1956.1204
324,FDB45,0.9702292348913367,2,0.06505342223988464,16,0.3053526679298331,49,0.5833333333333334,0.5,1,1,2404.2038
325,NCK19,0.31229532598987797,2,0.461099597666133,4,0.6921006254711408,10,0.5416666666666666,0.5,3,4,387.4956
326,FDV51,0.7022923489133671,2,0.09900339274881595,7,0.5678909534190386,13,0.08333333333333333,1.0,3,1,994.7052
327,FDZ35,0.3003870199464126,1,0.06797890787172367,6,0.2971539704853683,45,0.7083333333333334,0.5,2,1,1754.3829999999998
328,NCW17,0.4943521991149732,2,0.058748132728676794,9,0.41897313394318475,27,0.0,0.5,3,3,3340.9844
329,FDV59,0.5236677582613872,2,0.14654619225375237,6,0.7870452430916339,45,0.7083333333333334,0.5,2,1,3918.8988
330,DRH39,0.9612980053587376,2,0.28202077604161,12,0.1913298222738355,13,0.08333333333333333,1.0,3,1,306.268
331,FDN60,0.4943521991149732,2,0.2883674917860403,10,0.5397761614679896,27,0.0,0.5,3,3,4278.4308
332,FDU55,0.6933611193807679,2,0.10957702768347925,16,0.9734268144435615,45,0.7083333333333334,0.5,2,1,4425.5726
333,FDN58,0.4943521991149732,1,0.17234636138630716,15,0.8476645002682531,27,0.0,0.5,3,3,9267.936
334,FDC41,0.4943521991149732,2,0.6233423949310564,13,0.19345207777302395,19,0.0,0.0,1,4,229.701
335,FDO01,0.4943521991149732,1,0.06278590845932817,2,0.41642642734415863,27,0.0,0.5,3,3,2055.9904
336,NCO43,0.056266746055373636,2,0.14342115788161128,4,0.297165006213964,46,0.5,0.0,1,1,3339.6528
337,FDQ07,0.6278654361417088,1,0.26670688255390035,16,0.8083908889024713,45,0.7083333333333334,0.5,2,1,6410.3224
338,FDF28,0.6635903542721047,1,0.11595599462138645,13,0.38885917731190023,17,0.9166666666666666,0.5,2,1,1992.0736
339,FDM01,0.19886871092587077,1,0.289600223694351,2,0.31045711685648125,17,0.9166666666666666,0.5,2,1,2870.9296
340,FDY49,0.4943521991149732,1,0.03640143576673739,11,0.565489409096157,27,0.0,0.5,3,3,2807.0128
341,FDR24,0.7618338791306937,1,0.19123358723030331,10,0.24148296423065688,13,0.08333333333333333,1.0,3,1,539.298
342,NCY18,0.1625483774933016,2,0.09478248164136363,14,0.6070304382372715,13,0.08333333333333333,1.0,3,1,4377.635
343,NCY30,0.9345043167609407,2,0.07919186310823646,14,0.6354355547406095,45,0.7083333333333334,0.5,2,1,2716.4640000000004
344,FDJ22,0.4943521991149732,2,0.2815665917807211,15,0.6776803238052551,19,0.0,0.0,1,4,383.5008
345,DRI37,0.6725215838047037,2,0.32816119218974327,8,0.1201213590584656,49,0.5833333333333334,0.5,1,1,703.0848
346,FDL27,0.09615957130098243,2,0.03242317446581992,7,0.14895092666164114,49,0.5833333333333334,0.5,1,1,1937.4779999999998
347,NCO30,0.8898481690979457,2,0.047959120359188465,14,0.6407972210337591,49,0.5833333333333334,0.5,1,1,3307.6944
348,NCB07,0.8719857100327477,2,0.23638913762020017,14,0.7059513137610443,49,0.5833333333333334,0.5,1,1,3142.5759999999996
349,FDX25,0.7231318844894313,2,0.0,11,0.6364185834878335,18,1.0,0.5,3,2,2554.0088
350,FDP59,0.9702292348913367,1,0.1726470578598287,6,0.30889343900467914,18,1.0,0.5,3,2,1869.5664
351,FDR59,0.5921405180113128,1,0.1948685503962186,6,0.972712038791435,45,0.7083333333333334,0.5,2,1,5494.8474
352,FDT27,0.40726406668651377,1,0.2117270966920806,7,0.856846226459942,13,0.08333333333333333,1.0,3,1,6093.4016
353,DRI01,0.20333432569217028,2,0.10491442961454588,8,0.6059132829424988,46,0.5,0.0,1,1,2586.633
354,FDU09,0.18785352783566536,1,0.2031136375902785,15,0.10189203322263649,49,0.5833333333333334,0.5,1,1,1255.6988
355,FDH26,0.8749627865436141,1,0.10566593632172833,11,0.4688469870763129,46,0.5,0.0,1,1,4093.3384
356,FDH27,0.15004465614766302,2,0.17767523543310335,12,0.47081304457076106,46,0.5,0.0,1,1,3163.8816
357,FDN39,0.4943521991149732,1,0.19855328959920052,7,0.5721244286888197,27,0.0,0.5,3,3,5033.448
358,FDH40,0.41947008038106576,1,0.24035245636551464,13,0.20644282813465625,46,0.5,0.0,1,1,1137.1864
359,FDJ56,0.4943521991149732,2,0.5557853592237263,16,0.2864196021704731,27,0.0,0.5,3,3,2696.49
360,DRN47,0.44924084548972903,2,0.051448717155260934,5,0.6251146017969561,18,1.0,0.5,3,2,898.83
361,NCO17,0.32420363203334324,2,0.22345239857220422,9,0.3690772093528649,46,0.5,0.0,1,1,2756.4120000000003
362,FDX60,0.5832092884787139,2,0.24591901966798424,10,0.21479772358386137,45,0.7083333333333334,0.5,2,1,878.8560000000001
363,FDT22,0.3477225364691872,2,0.34188365630589795,15,0.11431317020828666,49,0.5833333333333334,0.5,1,1,659.1419999999999
364,FDX26,0.4943521991149732,2,0.46816572118181526,12,0.6423608988855612,19,0.0,0.0,1,4,182.4292
365,FDG45,0.21107472462042273,2,0.3895646995726569,16,0.7648617308097169,13,0.08333333333333333,1.0,3,1,3610.6334
366,FDD44,0.20809764810955644,1,0.2386961043761779,16,0.955756066255119,35,0.7916666666666666,0.0,2,1,5153.292
367,FDS15,0.27627270020839534,1,0.23905087359472524,7,0.3288205692398591,17,0.9166666666666666,0.5,2,1,2588.6304
368,FDL51,0.9612980053587376,1,0.14520750736405802,12,0.7695196571793358,18,1.0,0.5,3,2,1286.3256
369,FDL32,0.6635903542721047,1,0.3750397407421839,16,0.33474081318039506,17,0.9166666666666666,0.5,2,1,1230.3984
370,FDZ07,0.4943521991149732,1,0.0,16,0.12279115647644467,27,0.0,0.5,3,3,1733.7432
371,NCW53,0.4943521991149732,2,0.16258957296228518,9,0.6898442434244036,19,0.0,0.0,1,4,384.8324
372,NCA54,0.711223578445966,2,0.11180547826793324,14,0.6313362060183771,45,0.7083333333333334,0.5,2,1,3969.4996
373,FDX09,0.2646621018160167,2,0.19865630400993878,15,0.6160780378814118,35,0.7916666666666666,0.0,2,1,7763.228
374,FDO51,0.1327776123846383,1,0.12773661166811456,7,0.04211064251709688,13,0.08333333333333333,1.0,3,1,809.6128
375,FDW49,0.8898481690979457,2,0.2524079805025563,11,0.6252597640731007,18,1.0,0.5,3,2,1253.7014
376,FDB27,0.1798154212563263,2,0.16867127835691742,12,0.6960437761886329,46,0.5,0.0,1,1,5715.2272
377,FDF45,0.8124441798154212,1,0.037134263518128395,16,0.11248123926138717,13,0.08333333333333333,1.0,3,1,1464.76
378,FDV02,0.7261089610002976,2,0.1842171453520089,12,0.5879522102017671,13,0.08333333333333333,1.0,3,1,3251.1014
379,FDY28,0.17356356058350697,1,0.0,13,0.7768804881527209,35,0.7916666666666666,0.0,2,1,4274.436
380,FDX31,0.4943521991149732,1,0.044927581255985165,16,0.8510490733383589,27,0.0,0.5,3,3,5375.0034
381,FDR43,0.4943521991149732,2,0.4893785592409204,16,0.02856131450807815,27,0.0,0.5,3,3,1318.2839999999999
382,FDP51,0.5534385233700505,1,0.26073301508907604,7,0.37403649600336847,18,1.0,0.5,3,2,2251.7356
383,FDL52,0.12384638285203929,1,0.14114551354807747,13,0.026148734456600733,17,0.9166666666666666,0.5,2,1,1176.4686
384,FDR44,0.09258707948794287,1,0.31340963149812523,16,0.4210843537137774,46,0.5,0.0,1,1,3523.4136
385,FDB34,0.6367966656743078,2,0.08101557354741702,15,0.23315014023864342,35,0.7916666666666666,0.0,2,1,610.5386
386,FDC50,0.6725215838047037,2,0.0,11,0.2764000095077047,35,0.7916666666666666,0.0,2,1,1237.7222
387,FDT57,0.6338195891634414,2,0.09701949823537767,15,0.8651790504519555,10,0.5416666666666666,0.5,3,4,474.0496
388,FDP22,0.4943521991149732,1,0.0,15,0.09073321380790364,27,0.0,0.5,3,3,717.7324
389,DRE49,0.964275081869604,2,0.06470946330713111,8,0.5059983429429062,46,0.5,0.0,1,1,2580.6408
390,FDM40,0.33581423042572195,2,0.4870321455998233,13,0.47506859129773377,46,0.5,0.0,1,1,2552.6772
391,FDY32,0.18160166716284612,2,0.39435662520149606,16,0.5633781893255642,45,0.7083333333333334,0.5,2,1,3914.9040000000005
392,FDW07,0.8005358737719559,1,0.43450907179085824,16,0.24304664208245896,46,0.5,0.0,1,1,796.9626
393,FDU02,0.4943521991149732,2,0.5465571206914023,12,0.8389072251764019,19,0.0,0.0,1,4,916.1408
394,NCF18,0.8213754093480202,2,0.27151496270841174,14,0.6793781282046059,45,0.7083333333333334,0.5,2,1,3259.7568
395,FDQ56,0.1211670139922596,2,0.3220597024495328,16,0.2275091851218005,49,0.5833333333333334,0.5,1,1,1677.816
396,FDN58,0.5504614468591843,1,0.17345427560323617,15,0.843844440369714,49,0.5833333333333334,0.5,1,1,3707.1744
397,FDG35,0.9910687704674009,1,0.02144084677997884,3,0.6039251539908591,46,0.5,0.0,1,1,2954.1546
398,FDY34,0.3539743971420065,1,0.033577642950133935,15,0.5738332688167661,18,1.0,0.5,3,2,2652.5472
399,NCE19,0.2628758559094969,2,0.2838179845322655,14,0.09128075572669425,45,0.7083333333333334,0.5,2,1,1037.3164
400,NCK31,0.4943521991149732,2,0.08196570022386852,4,0.0835175451106629,27,0.0,0.5,3,3,717.7324
401,NCJ29,0.35992855016373915,2,0.1073851097747067,9,0.2327367248674015,45,0.7083333333333334,0.5,2,1,426.11199999999997
402,FDT59,0.5415302173265852,2,0.04844355210424374,6,0.8483792759203798,35,0.7916666666666666,0.0,2,1,6911.004
403,NCX41,0.8600774039892825,2,0.053957872797395126,9,0.762884637586673,46,0.5,0.0,1,1,3811.0392
404,FDU45,0.4943521991149732,1,0.10759797496001626,15,0.3568012346433592,27,0.0,0.5,3,3,2277.036
405,FDW24,0.4943521991149732,2,0.19992175301981832,10,0.07476027001881166,19,0.0,0.0,1,4,48.6034
406,FDF22,0.13754093480202442,2,0.17332706137807427,15,0.7705137216551555,49,0.5833333333333334,0.5,1,1,5770.4886
407,FDM60,0.3718368562072045,1,0.14660359030359144,10,0.03787716724731577,46,0.5,0.0,1,1,690.4346
408,FDR02,0.7231318844894313,2,0.06713739563856674,12,0.33531042655637733,13,0.08333333333333333,1.0,3,1,1890.2062
409,DRP35,0.4943521991149732,2,0.2753646790532119,5,0.402989154425497,27,0.0,0.5,3,3,3195.84
410,FDS48,0.6308425126525752,2,0.08459202109310272,10,0.5045908630958446,46,0.5,0.0,1,1,1504.7079999999999
411,NCZ42,0.3539743971420065,2,0.0,14,0.8787614856467617,10,0.5416666666666666,0.5,3,4,711.0744
412,FDZ38,0.7767192616850254,2,0.024463557990642298,12,0.6067621851421742,18,1.0,0.5,3,2,4311.055
413,FDH19,0.8809169395653469,2,0.10075939121196482,7,0.6119897248877753,46,0.5,0.0,1,1,521.3214
414,NCB55,0.6635903542721047,2,0.4892431474694606,14,0.11955174568248343,46,0.5,0.0,1,1,829.5868
415,FDC15,0.8064900267936886,2,0.5450080828659138,12,0.5273329530251478,17,0.9166666666666666,0.5,2,1,1571.2879999999998
416,FDF11,0.33581423042572195,1,0.05367957949924978,3,0.8844024407636045,35,0.7916666666666666,0.0,2,1,2403.538
417,FDW35,0.4943521991149732,2,0.05912404138496533,6,0.043953609192592155,19,0.0,0.0,1,4,83.8908
418,FDB44,0.12503721345638585,2,0.051746934875927214,16,0.7630297998628175,45,0.7083333333333334,0.5,2,1,844.2344
419,NCC06,0.8600774039892825,2,0.0826423906179046,14,0.40765811652371153,17,0.9166666666666666,0.5,2,1,2940.1728
420,FDR04,0.15004465614766302,2,0.11502293297073461,13,0.2831801913765119,10,0.5416666666666666,0.5,3,4,291.6204
421,FDB17,0.511759452217922,2,0.1118985746220995,13,0.6367089080401225,45,0.7083333333333334,0.5,2,1,3259.7568
422,FDW43,0.9255730872283418,1,0.06839440044492336,16,0.8298596255322617,49,0.5833333333333334,0.5,1,1,3415.554
423,FDA27,0.9404584697826734,1,0.0,12,0.9570404552832278,18,1.0,0.5,3,2,5624.6784
424,NCU41,0.8511461744566835,2,0.15876122748669674,9,0.674429877282698,49,0.5833333333333334,0.5,1,1,6687.960999999999
